,0,1,2,3,4,5,6,7,8,9,10,11,class
32,-0.2923582624065373,-0.15865898159730565,-0.31448033526679436,-0.3331524151210385,-0.2851628784401219,-0.30357844965903646,-0.37443929711988566,-0.013987294053461016,-0.33889043909237043,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
33,-0.34374665345905375,-0.33707694100305347,-0.45638930964192026,-0.43821431943172184,-0.29791901428658113,-0.3338174843594662,-0.36931773532097634,-0.02413631723253788,-0.3243616996593605,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
34,-0.2738136230576704,-0.3228918093978973,-0.4127538592112615,-0.4281185272674606,-0.2544183837986848,-0.3028802414279693,-0.3864330083114595,0.019261089573921995,-0.31417613906973557,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
35,-0.09348541847990233,0.39789591376336103,0.12046510128108501,-0.05122294762841841,-0.14699979982597364,-0.11649107776260752,-0.25288606429879723,-0.02413631723253788,-0.3355659631570763,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
36,-0.35315625868481815,-0.5358551385804411,-0.5867908555856151,-0.5323619486852307,-0.2945335744474868,-0.3544737973650205,-0.41901233826003725,-0.06202294222230444,-0.3302575954879005,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
37,-0.34557285722056064,-0.5230917808431907,-0.5699989597970152,-0.510789816250252,-0.288738675201324,-0.3428898083863707,-0.4138741499023237,0.009892760485543358,-0.2377659921251762,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
38,-0.30583863279641865,-0.45251336382083307,-0.49239469697302013,-0.43592167047084374,-0.26297284117506614,-0.31525930242868805,-0.3440649009332049,0.11620492636591863,-0.341437778996586,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
39,0.2508756928669581,2.0831219608607214,1.4912574011443913,1.0580247906788947,0.04261643386892603,0.3796619150610016,-0.0840028839077173,0.019766244573785563,-0.338392288378798,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
40,-0.23574231289526276,0.16015627792275447,-0.13441665066503744,-0.2561036304860353,-0.24921480080213052,-0.7119184989206225,-0.33616428011736077,-0.02905009768575609,-0.32883079375579016,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
41,-0.35468991802635796,-0.5436050775930739,-0.594288738764002,-0.5393081999604686,-0.29617592755495875,-0.35396646778092744,-0.4202421703982985,0.022567558663937996,-0.1133957670323914,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
42,-0.3247677864123142,-0.4489411858739138,-0.4023553423151555,-0.46563642089014345,-0.2817026290713276,-0.3225747101378068,-0.3842550745298949,-0.01251775223567613,-0.29587331727095056,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
43,-0.030387602408573095,1.6954465635559859,1.1406807417893081,0.6467036671877426,-0.18699697412099153,0.24532367097934418,-0.20911410336505867,0.06270441956218767,-0.3448354137639432,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
44,-0.11748629806941,0.4991130973277855,0.1370736579974371,-0.1785536436857036,-0.16625695787219902,-0.07826362923956022,-0.25838630445741234,-0.008935744054825468,-0.3328428862863399,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
45,-0.27391763885143644,0.04563869324717975,-0.10865773012464326,-0.030335906301558257,-0.2733242086410718,-0.32283462067203333,-0.3658415726825708,0.22260893860990544,0.13925794575194428,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
46,-0.32343565767119614,-0.46783065845467,-0.5088568879340915,-0.4574225739673888,-0.27318915645379177,-0.32551261959972966,-0.3992800546085456,-0.015502759053051688,-0.2810780095030445,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
47,-0.2127976525056885,0.16518522961914398,-0.10593229709243694,-0.2658196216318604,-0.29118714419813696,-0.2554314476610917,-0.2408645290700407,-0.04989922222557914,-0.3052778984592574,-0.7071067811865475,-0.7669649888473703,1.5411035007422444,0
48,9.882661713403742,9.549492987516414,8.189775713821874,3.550160272106208,9.850565500965137,8.498250153640251,7.674201518621546,-0.029647099049231195,7.622084008713185,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,2
49,4.12737606568553,1.6121849681310858,3.5947173572748907,4.39502906739535,4.765245754332522,5.022549417693945,1.7757480055538706,0.05792840865438677,6.348285431091121,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,2
50,2.2814781373442807,2.1221368925698076,4.183185321192352,3.387685503781373,0.48184466270125226,1.2472722059570567,4.9596613056765175,0.17549175407717754,4.215413394142549,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,2
51,2.0179969538706692,-0.5489664673302319,1.528819186075293,3.777624947760977,1.9726035416723515,2.7324439517015793,0.9852835903307535,0.007045523213585139,2.33137642817131,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
52,0.2112961536949425,-0.10512092406179135,-0.09094514490500713,0.22911101763925182,0.3109925354657437,-0.022476221790289366,-0.07663484618686651,0.2453409136037654,1.442679746109405,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
53,4.332539570668973,0.030498547492454363,3.744964496998498,7.41705975823728,4.377865714401144,5.241479117265846,2.7355803404918078,0.022843097754772657,5.015240407998263,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,2
54,-0.2076351039180343,-0.40369465300388374,-0.40483646097757625,-0.29828208034316245,-0.15811012601903418,-0.19406977010340154,-0.29549465085555937,-0.011737058144977918,-0.25032778302502356,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
55,1.371339941891168,1.1525225606562588,1.478736806167424,1.8987017369452557,1.4723919668470042,1.3851168316134392,0.21493585704285387,-0.009486822236494805,1.0516532060021668,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
56,0.20422155007482376,0.013181108989564733,-0.15632769187473014,-0.3263902152633589,0.2986477285845653,0.20193219899212042,-0.17930263495503737,0.10862760136796532,0.7050614999980238,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
57,0.3179888245064628,-0.16360276556335307,0.6020572664751536,0.8433631267681229,0.4383909424795044,0.3956597809956851,0.20436853978531785,0.0021317427603669294,0.37920604990865864,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
58,-0.07264401862603903,-0.38179437948734885,-0.27234352493130876,-0.07582162755279842,0.0018785711610374294,1.0840063138839167,-0.23020026394775664,0.09664165091665733,0.3732814053615793,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
59,1.1541304902031984,2.67361822456581,1.290927881512915,1.0798289045880876,0.6477588671842894,1.1966488219719622,0.297147646349189,-0.01316067678095702,0.3229219267114046,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
60,0.5592054655655474,0.07937525347816039,-0.06455352113864186,-0.04655611986791684,0.06041048540359415,-0.33731005955674087,-0.05819211455832087,0.11349545863937772,0.319959604437865,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
61,1.2168458952680348,1.0856050582446244,1.5037779961213584,2.3831690011362485,1.3872127993668735,1.8142102768204298,0.5093665222826413,-0.050542146770860025,0.2814494148818491,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
62,-0.43344880325209434,-0.11943721397167435,0.4950687823969684,1.309763196721394,-0.18181215523089664,-1.0588311259699923,-0.08826858995663092,0.4686653467252621,0.30514799307016655,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
63,0.20482556825957932,-0.54633141830951,-0.05284819218300485,0.11717236875921985,0.14483736035238584,-0.23902355423101376,0.30447462664931896,0.066975275470125,0.3229219267114046,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
64,0.9166532551711047,0.7281439271802939,0.43301671369111866,0.10244568825321049,1.0847650307780035,0.11668329695661514,0.48416007744815176,-0.04842968040779425,0.2044290357698173,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
65,-0.09501506250587394,-0.2265863299544247,0.3335280660041368,0.17360963677948818,-0.028983446041908483,-0.023791114880811298,-0.12127933790333742,0.09475880046262046,0.2577508366935316,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
66,0.1416973505132339,-0.2351031029886327,-0.30829015311018176,-0.1493577076966187,0.18112516707574727,0.17673008142378338,-0.19588071982695165,0.005300442304965593,0.12740865665778556,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
67,-0.15390635750578122,-0.5362724199030552,-0.4600397642310249,-0.31231990032642815,-0.06947441261217352,-0.16930595023190514,-0.21187711751037772,0.07423113819543785,0.08889846710176966,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
68,-0.3061059380899572,-0.4663537688984142,-0.41350071270163763,-0.2279305056585089,-0.24106722826055277,-0.3235867395198119,-0.323658005564864,0.23317127042523428,0.09482311164884903,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
69,0.45355352630819745,-0.10674316654449764,0.04700677055121811,0.25172750539006883,0.5480128275843683,0.14780243343230087,0.17266658801270987,-0.047097908135426705,0.02076505481035694,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
70,0.4416987851069174,2.631886036698191,0.7400217025263558,-0.8724354166494641,-0.6052390312553145,-1.1622693824243842,0.08124475155531125,0.009433528667485591,0.30811031534370625,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
71,-0.35457595954642307,-0.5120452017693264,-0.4301967007327139,-0.17472726540679273,-0.013816122515417495,-0.3461884368527934,-0.3664730910735395,0.0792826881940734,0.01780273253681726,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
72,0.3177976190032164,1.6613794714191539,1.2032837166741444,0.17809394038525364,-0.018366912124095087,0.2394066520719955,0.4330685527259364,0.021970557300462875,2.879889557915679e-05,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
73,0.4742037206588143,-0.26418179949114295,0.1671543999501959,0.9475744431716719,0.27198294572122006,0.5076448425384696,-0.048326069680439794,-0.036535576320097844,-0.06453960697567304,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
74,-0.3183430902977301,-0.48500955744953644,-0.48101176081744507,-0.42936672342763926,-0.28180509096844136,-0.2852356910462555,-0.3476526020900031,2.092876440832006,-0.0444060352075161,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
75,-0.07874213574107813,-0.34637547268967767,-0.4047919878242181,-0.35508186206651715,-0.006085310654148357,-0.25509746481609913,-0.21229084252318994,-0.0007154945115912729,-0.08791636412430405,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
76,-0.16643031796842384,-0.4278863440272413,0.15139347499318953,-0.3703331411044937,-0.12440880323341724,-0.3286490779183213,-0.23517853680256834,0.06311772819843965,-0.07158033392965918,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
77,-0.20142321952856357,0.00015247405032985253,0.7149805125724212,1.924927894128992,-0.25998589170209624,0.05695384002195952,-0.19412906580668413,0.008147679576923812,-0.17352322668385117,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
78,-0.08927889740848038,0.2532324403680278,0.42312544365931454,0.9864709027086375,-0.2583499578942025,0.04633651661369176,-0.2509471070038365,1.312963044224484,-0.14236503646666882,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
79,-0.29455827292689096,-0.364171716061338,-0.32399295746530504,-0.03447686822689966,-0.312798456916603,-0.29736229257359403,-0.362231379621151,-0.7200562143172924,-0.16189190246614726,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
80,-0.18361510377820198,-0.4093142631882266,-0.4601214360720597,-0.4187431482259516,-0.03357151696736723,-0.16606320472182964,-0.3199333655491092,0.002912436851065157,-0.17443821985630045,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
81,-0.385408994177933,-0.5489664673302319,-0.5225116359658574,-0.38151199007440834,-0.3355928959265613,-0.3519581877340036,-0.40473351742241975,-0.43358740621285136,-0.11129384226662857,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
82,-0.07665933419421453,0.30226471940782534,0.34896595961073745,0.4825066663186644,-0.19168800073583933,-0.20678040331178021,-0.21914820736648047,0.1573061740820896,-0.13863970990860722,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
83,-0.19367710218104328,-0.15991216391519625,-0.3491448545200259,-0.32525289188508505,-0.1692204522120947,-0.15286978660038097,-0.2822612673174523,0.06692935228831919,-0.18940867754436008,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
84,-0.31451898023280106,-0.44243380349090994,-0.49286876426063303,-0.5026135984838414,-0.26360884562558445,-0.2961054739279035,-0.366373234772849,0.09834080864347111,-0.18221476185824453,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
85,-0.3316483164466377,-0.35663072188047784,-0.42552767070104297,-0.4480245134482217,-0.29733880836316573,-0.2731903937416809,-0.2345761512449564,0.47183404626986075,-0.18594134995383185,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
86,-0.0179592446975537,-0.21705565536852525,-0.062247941217798176,0.14689878486688532,0.09471151890749872,-0.016120905186100026,-0.05079824023151473,-0.044893595408749376,-0.19769952787938969,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
87,-0.17991030594729873,-0.40268075145219234,-0.2994756542463968,0.006585574941557865,-0.13959291569726662,-0.24118677251377077,-0.3206041478253009,0.014485078666121122,-0.15787035920626272,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
88,-0.2733379037655932,-0.5408482792740248,-0.38051495482291786,-0.200073426750328,-0.1978865751670166,-0.1929481662971863,-0.30922062649445115,0.05081031547449125,-0.20571651839578053,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
89,-0.30625068065591476,-0.4884036537279166,-0.5246139690684399,-0.4338658122373223,-0.23945129303980653,-0.32860152261821407,-0.3755847361418837,0.16851143044269937,-0.21029120234862778,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
90,-0.3565841909470206,-0.4000405518115878,-0.4691372285412893,-0.5273422582228813,-0.3229379874965277,-0.22630656570603092,-0.3604788045961684,-0.5506455966357786,-0.19468750193202938,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
91,-0.22897363808033835,-0.3360998643557195,-0.41279830732342976,-0.3509921446831054,-0.19205834494227467,-0.27629441803070637,-0.2843214094433481,0.053382013655614804,-0.20854136723162894,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
92,-0.3672484866850882,-0.4740103884122292,-0.48147648774120516,-0.4072111440996061,-0.2866412925122118,-0.413711045986124,-0.35660753093498215,9.249728786171618,-0.20262175713940417,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
93,-0.2336008112589025,-0.21638242473820216,-0.39666051245761663,-0.35888841842369235,-0.23761068233382285,-0.22130997196204755,-0.3409728942088634,0.1982696522528433,-0.22504373220703494,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
94,-0.18947058110962134,-0.521631681496631,-0.38392706736604093,-0.16901715466392375,-0.16304804877150553,-0.14761021423829326,-0.1909848526571758,0.014209539575286463,-0.21318559495247738,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
95,-0.3183790369323405,-0.5348778997088588,-0.5469217378505729,-0.45870115290924424,-0.2538300303027278,-0.2904332442842403,-0.38454635438953033,0.1813699213483171,-0.22316125943016918,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
96,0.15833222929567523,0.05872556669154378,0.36715838411227086,-0.6514372367740237,1.232902713352144,0.8929085180613958,1.195660456833993,-0.08140252494434261,-0.23074466257000548,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
97,-0.19386658683476052,-0.08917079263545072,-0.02680871015036678,0.3054425411620082,-0.22409657534485927,-0.15419147330520394,-0.3141892530367204,0.11289845727590264,-0.2220527279383028,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
98,-0.25868697328483703,-0.31808080597905936,-0.45667172418222074,-0.5527500624935189,-0.22156243338829096,-0.27296335553471746,-0.31881061232746216,0.054530093200759244,-0.2270593754618634,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
99,-0.32094348514188187,-0.5081832913149958,-0.52492649563966,-0.5078712819868331,-0.2570907875923223,-0.26796676179073414,-0.37890859368477015,0.3219867040376083,-0.1989847925904561,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
100,-0.3901568180290456,-0.4576310116249645,-0.5106459432297553,-0.43241747965752103,-0.3151259468059804,-0.317529903647171,-0.3692006707742931,-0.4907158443792387,-0.19212331895654988,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
101,-0.26291261490658363,-0.5162620588788731,-0.4783811838127842,-0.4428261332356686,-0.21536534033393942,-0.40265564402986403,-0.3672118338029195,0.06040826047189879,-0.2172634994092601,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
102,-0.20706148740829494,-0.18063631163176908,-0.2333669127680097,-0.1885466218165689,-0.23217896730610435,-0.29948036619357643,-0.29971188297209894,-0.08172398721698304,-0.2296744473422298,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
103,-0.2856469492425868,-0.47284273882923933,-0.436676334004004,-0.28892353368765195,-0.22477208317739733,-0.40401436689007003,-0.33243178732456136,0.13833989999630344,-0.23022194536225338,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
104,-0.36067694474401085,-0.5189896568332334,-0.5583687919730249,-0.5133927595236769,-0.30981669226252323,-0.320505945008719,-0.4025226213668408,-0.9457227297108838,-0.23931772838318305,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
105,-0.3873837646154623,-0.5077634955165334,-0.4372041146440681,-0.18410296939783832,-0.3526911941454062,-0.3654816440211732,-0.38506594647064746,-0.28351044807157,-0.24601958462497647,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
106,-0.35614403587854726,-0.519172240224662,-0.5722096085667435,-0.5130928311013492,-0.29871352605745377,-0.3405972922830457,-0.40783357081953536,-4.04167995432919,-0.24747778451149655,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
107,-0.2895207727383599,-0.5489664673302319,-0.5123010907621406,-0.3780349325473959,-0.21334795199341725,-0.26889682950342997,-0.3700109125539248,0.09338110500844714,-0.21451131228928708,-0.7071067811865475,1.3038404810405297,-0.6488856845230502,1
108,0.7399793701713828,0.7710116847858075,0.9027894372269302,0.9541709187656603,0.7005946406357328,0.6621447806747968,0.5649176487832663,0.041579755931529946,0.8146674241189921,1.4142135623730951,-0.7669649888473703,-0.6488856845230502,3
109,0.37190877642196235,1.1242549853951018,0.5679136039729639,-0.02844398510927655,0.2517374624360875,0.5856618325761043,0.5576950328595376,0.03932952002304683,0.3643944385409602,1.4142135623730951,-0.7669649888473703,-0.6488856845230502,3
110,0.3625397067628862,1.1425457693876153,0.5347590684739546,0.17650168765567026,0.31272080842910865,0.45680230970495495,0.06583004106037342,0.040477599568191275,0.42956552855883323,1.4142135623730951,-0.7669649888473703,-0.6488856845230502,3
111,0.31703279699023057,0.6314177191489313,-0.07896293551204947,-0.8870581457986993,0.29988220927268316,0.49274272084588777,0.6269158082896358,-0.015502759053051688,0.12444633438424586,1.4142135623730951,-0.7669649888473703,-0.6488856845230502,3
112,0.5281236725743138,1.8192236649864757,2.342657859578165,1.8704311272567344,0.0971804802837344,0.8545574695878395,3.156140177768791,-0.014905757689576566,0.05335059981929346,1.4142135623730951,-0.7669649888473703,-0.6488856845230502,3
113,-0.9112713558649784,0.5917538904467625,-0.10431714034040816,-0.5853749959731458,-0.9694108342500762,0.3158896001706879,-0.09200108274943034,0.05815802456341567,-0.07267948346842694,1.4142135623730951,-0.7669649888473703,-0.6488856845230502,3
114,-0.02312179328520791,0.2616275452160328,0.24316693205536413,0.35584133693262304,0.013235793491721524,-0.15199319120669968,-0.07280540552931906,0.0027287441238420507,-0.06659571916679122,1.4142135623730951,-0.7669649888473703,-0.6488856845230502,3
115,-0.14090438328502247,-0.236847013657542,-0.4008549117749007,-0.5249993720636371,-0.14082739638538447,-0.13752936721095843,-0.20698125034060186,0.02523110320867309,-0.13860531377148844,1.4142135623730951,-0.7669649888473703,-0.6488856845230502,3
